ID,HousePrice,yhat,delta
680,421548.0,436604.8959244692,-15056.895924469223
6026,512450.0,548363.0930315295,-35913.09303152945
1088,420211.0,378105.17809598584,42105.821904014156
4540,409374.0,449916.2330990812,-40542.233099081204
9149,469868.0,489406.56036739016,-19538.560367390164
4990,217676.0,217445.6117404331,230.3882595669129
603,198206.0,204987.38661967785,-6781.3866196778545
5164,217425.0,208137.23964495037,9287.760355049628
5650,221968.0,255175.90013709475,-33207.90013709475
9048,333758.0,299546.46706268075,34211.53293731925
14,152158.0,144706.82805008919,7451.171949910815
7552,324917.0,311658.4399693147,13258.560030685272
6983,252585.0,232977.0453553823,19607.954644617712
5816,446186.0,454739.65742302313,-8553.657423023134
7356,374947.0,398858.0637240891,-23911.063724089123
7455,293751.0,321583.4497213709,-27832.449721370882
9251,460305.0,356267.44056787825,104037.55943212175
7845,333771.0,354631.6514786464,-20860.65147864638
315,297246.0,278440.2095552337,18805.790444766288
5276,153078.0,180470.47278732632,-27392.47278732632
8315,197639.0,187870.74115685455,9768.25884314545
5397,298751.0,232789.105438173,65961.89456182701
9136,387845.0,346204.9583850304,41640.04161496961
3935,237412.0,204124.49392475697,33287.50607524303
7597,162719.0,127620.32498110292,35098.67501889708
3274,352041.0,296409.4348655405,55631.565134459524
8067,149893.0,143070.02639486134,6822.973605138657
1548,348164.0,306089.3757208182,42074.62427918182
8684,278991.0,324932.45264902257,-45941.45264902257
6743,282735.0,249173.79908234547,33561.200917654525
2608,250290.0,270898.3242320458,-20608.324232045794
3272,230519.0,233977.24352804778,-3458.2435280477803
4840,302354.0,275265.8793542351,27088.120645764924
8516,359881.0,376054.8922443326,-16173.892244332586
2109,234110.0,223268.25040790136,10841.74959209864
4706,467455.0,444982.5113320011,22472.48866799893
1056,194449.0,193654.94953535337,794.0504646466288
2844,163071.0,256134.51609976336,-93063.51609976336
2400,441216.0,394248.62820448476,46967.37179551524
2085,263962.0,230420.32020606167,33541.679793938325
6680,365813.0,338725.82132208045,27087.178677919554
2073,150492.0,191181.26746114538,-40689.267461145384
2244,329204.0,307929.98396938486,21274.016030615137
256,436229.0,486325.77966184204,-50096.77966184204
842,191735.0,226205.16540986986,-34470.165409869864
3459,192840.0,191502.76585112882,1337.2341488711827
5921,427550.0,507868.2982107963,-80318.29821079632
7393,473887.0,492021.2408005429,-18134.240800542873
3025,437750.0,472154.25045887387,-34404.25045887387
9259,283448.0,343036.6286619325,-59588.62866193248
7013,86532.0,140735.23112725915,-54203.23112725915
4297,426081.0,397634.0752048305,28446.9247951695
7769,230211.0,237696.654880237,-7485.654880237009
7551,225509.0,179284.56648389832,46224.43351610168
9278,254823.0,274843.9309996055,-20020.93099960551
2782,553198.0,552724.3357114258,473.6642885742476
3226,147777.0,152634.00867302503,-4857.008673025033
9271,704918.0,705316.118820359,-398.1188203589991
5134,248599.0,467901.0075799014,-219302.00757990137
60,143966.0,134322.60827598633,9643.391724013665
1575,178522.0,215518.18165224657,-36996.18165224657
9046,639138.0,678543.9997462628,-39405.999746262794
7643,118284.0,115098.94145755489,3185.058542445113
5734,337155.0,326484.7450238912,10670.254976108787
871,174022.0,179007.01627161034,-4985.016271610337
4808,658265.0,463908.29707944335,194356.70292055665
1776,356173.0,491157.29919490777,-134984.29919490777
4857,360940.0,459595.6072988547,-98655.60729885468
1439,368445.0,382485.2442797359,-14040.244279735896
8694,163949.0,185558.89587447076,-21609.895874470763
9250,153689.0,139358.78623063402,14330.213769365975
1511,302261.0,290730.05433204945,11530.945667950553
7034,467331.0,367363.5989934803,99967.40100651968
8904,226820.0,240896.2591473997,-14076.259147399687
127,229524.0,289768.58814452245,-60244.58814452245
3791,420325.0,430412.2592748546,-10087.259274854616
1416,154762.0,189143.6599346213,-34381.659934621304
7535,344867.0,302333.63847301767,42533.361526982335
2305,482082.0,461507.51520487334,20574.484795126657
6281,506699.0,496909.62756360887,9789.372436391131
2787,589998.0,498579.1231440516,91418.87685594842
5938,268287.0,277169.2787791177,-8882.278779117682
8858,187939.0,185575.5506599429,2363.4493400570937
1760,312990.0,333917.45926764404,-20927.459267644037
2220,309335.0,274972.3000045529,34362.699995447125
2030,499574.0,443434.5026237323,56139.49737626768
2988,405473.0,446247.6777807969,-40774.67778079689
6296,280167.0,295082.0016480205,-14915.001648020523
8561,278404.0,289353.1067562713,-10949.106756271329
6652,253887.0,214971.07382452185,38915.92617547815
794,471805.0,381853.67709970626,89951.32290029374
5010,717145.0,655330.350111742,61814.64988825796
1651,287973.0,316022.4138662629,-28049.413866262883
1153,192611.0,83908.90075735752,108702.09924264248
6699,340238.0,380253.0705861037,-40015.07058610371
2323,638356.0,607940.0504250056,30415.94957499439
8064,402413.0,412157.40229929966,-9744.402299299662
2081,171552.0,195131.76214285486,-23579.76214285486
481,169432.0,186126.38728574585,-16694.38728574585
6164,360433.0,329615.7490767367,30817.250923263317
3945,406771.0,417511.25868873944,-10740.258688739443
7295,368740.0,410513.97068535665,-41773.970685356646
6939,131151.0,171813.26950516336,-40662.269505163364
6522,272931.0,306814.90540538833,-33883.90540538833
6159,394778.0,508358.34792178206,-113580.34792178206
2237,241792.0,331633.54734347225,-89841.54734347225
3815,309175.0,278916.55381805706,30258.44618194294
2443,485487.0,472878.93625811377,12608.063741886232
8012,197788.0,212188.7540866251,-14400.754086625093
1150,155903.0,185780.17458949718,-29877.174589497183
7376,84759.0,100989.64114675914,-16230.641146759139
5464,306619.0,367838.1158209693,-61219.11582096928
8393,258918.0,345917.2353125605,-86999.23531256052
850,302372.0,278365.0104176551,24006.98958234489
3581,218902.0,243481.487835319,-24579.487835319014
2971,529260.0,476075.573568831,53184.42643116898
7866,517452.0,448965.5106073893,68486.48939261067
3680,91563.0,86875.85414123554,4687.145858764459
3260,643249.0,516918.83615415875,126330.16384584125
6554,219561.0,225428.72380578276,-5867.7238057827635
1748,332850.0,325671.80242674716,7178.197573252837
7726,371666.0,393128.91431838274,-21462.91431838274
1431,180968.0,178187.7046785495,2780.2953214505105
2908,240062.0,241697.85177057816,-1635.851770578156
6545,268152.0,315464.3281027736,-47312.32810277358
6705,445255.0,504568.76065857697,-59313.76065857697
5499,204891.0,220499.69664676226,-15608.696646762255
7703,183769.0,179611.7033275697,4157.296672430297
2763,311786.0,287991.8567383542,23794.143261645804
2165,333248.0,365459.87549279263,-32211.875492792635
1916,416819.0,470807.80893079663,-53988.80893079663
7682,245922.0,281592.55250241293,-35670.55250241293
2518,268955.0,300474.1037981732,-31519.103798173193
4662,598536.0,568890.6216572754,29645.378342724638
6157,171426.0,141764.00405534712,29661.99594465288
7171,405117.0,351779.7029496392,53337.29705036082
773,171345.0,159526.08245379318,11818.917546206823
4060,256763.0,246431.99566484804,10331.004335151956
9347,299381.0,360298.2040248963,-60917.20402489632
6562,211071.0,179392.6442767405,31678.355723259505
8587,298083.0,293550.34859548166,4532.651404518343
7983,460545.0,521060.8811083305,-60515.881108330505
2529,109271.0,112574.94960899715,-3303.949608997151
4902,212671.0,284124.60059634625,-71453.60059634625
5031,384010.0,328882.1575450535,55127.84245494648
7888,296604.0,360348.6436956186,-63744.64369561861
3545,249092.0,245636.34706422046,3455.652935779537
7516,596728.0,415594.07480127783,181133.92519872217
1763,402901.0,396741.01905982324,6159.980940176756
2533,238566.0,223512.73285717977,15053.26714282023
8373,185015.0,181337.36688148702,3677.633118512982
8732,334744.0,339718.6918214503,-4974.691821450309
2593,480142.0,464765.87327084027,15376.126729159732
8251,205006.0,208313.22641001176,-3307.226410011761
4795,409570.0,434098.0129796776,-24528.012979677587
1100,256838.0,236746.57625008386,20091.42374991614
4299,159185.0,153926.6740834964,5258.325916503614
6560,611195.0,732916.6520745973,-121721.65207459731
5700,180824.0,187049.82352652826,-6225.8235265282565
726,442593.0,493579.28220418585,-50986.282204185845
1042,327443.0,312967.81693861115,14475.183061388845
5894,250969.0,285337.31373913476,-34368.313739134755
2135,130100.0,176579.42071917126,-46479.42071917126
6878,278209.0,347662.52334565244,-69453.52334565244
2706,202190.0,249481.36060359015,-47291.36060359015
8145,366884.0,315926.2953487015,50957.704651298525
6305,608804.0,492457.11222522275,116346.88777477725
7159,219290.0,183642.3229139981,35647.6770860019
2987,163081.0,156053.2132461924,7027.786753807595
540,101403.0,129692.50814862459,-28289.50814862459
6676,374031.0,415896.15783702687,-41865.15783702687
8309,507240.0,595381.1452027633,-88141.14520276326
8886,200688.0,202177.39168091892,-1489.391680918925
1967,278007.0,220022.65567667995,57984.34432332005
345,151117.0,182472.85453058686,-31355.85453058686
4802,285759.0,328079.3469890978,-42320.34698909777
7905,252125.0,531707.3894929799,-279582.38949297986
3749,325309.0,346426.99175411515,-21117.99175411515
4493,286144.0,303192.95477869787,-17048.954778697866
6900,111208.0,421698.38116804016,-310490.38116804016
6609,371146.0,438323.485850035,-67177.48585003498
1943,459828.0,416540.9703750035,43287.029624996474
5681,454541.0,408921.62264691707,45619.377353082935
7251,152424.0,160007.23909039595,-7583.239090395946
1450,610664.0,479748.6196666287,130915.38033337129
5867,215338.0,214755.52397908844,582.476020911563
4502,285940.0,308876.90312423534,-22936.903124235338
2103,433760.0,445213.3844853559,-11453.384485355928
4685,122435.0,165641.5541969583,-43206.554196958314
7839,158207.0,156594.43161687278,1612.568383127218
4849,581371.0,494790.02959104785,86580.97040895215
805,324572.0,379257.39391654776,-54685.393916547764
5011,358884.0,355788.8325268748,3095.1674731252133
763,308423.0,364997.57514595194,-56574.57514595194
9006,212142.0,225434.20269328574,-13292.20269328574
5949,390584.0,506954.82072554185,-116370.82072554185
2784,233839.0,249471.14332108383,-15632.14332108383
4877,305055.0,316905.2012065609,-11850.201206560887
508,357614.0,516104.4828195318,-158490.4828195318
3345,465752.0,383061.68719783524,82690.31280216476
4600,205295.0,236065.95517870027,-30770.95517870027
3562,403294.0,308134.2843206777,95159.71567932231
5319,388365.0,353045.1418438017,35319.85815619829
4704,326811.0,314864.06137483916,11946.938625160838
8842,118076.0,129196.74217236975,-11120.742172369748
4981,515091.0,423110.5291542354,91980.47084576462
1770,318040.0,396978.47504610533,-78938.47504610533
1855,258957.0,265931.91231289133,-6974.912312891334
5603,409440.0,465113.5424529748,-55673.54245297483
4186,268448.0,292910.7811034082,-24462.781103408197
6073,105649.0,165406.64918092982,-59757.64918092982
2172,296197.0,222739.95171746326,73457.04828253674
7262,327045.0,337203.03946952627,-10158.039469526266
7503,481459.0,474586.76807034505,6872.231929654954
6745,280037.0,280795.09700538026,-758.0970053802594
7606,520851.0,435628.9679600749,85222.0320399251
3414,93184.0,109473.73982182569,-16289.739821825686
4435,469333.0,525292.4578001822,-55959.457800182165
2938,539674.0,487396.52682361245,52277.473176387546
2698,588056.0,643998.1158402741,-55942.11584027414
2303,286360.0,317606.98828676034,-31246.988286760345
3334,256653.0,234583.36761666543,22069.632383334567
8963,222809.0,230540.15332599366,-7731.153325993655
4287,242248.0,309387.7449332462,-67139.74493324623
1101,425448.0,438750.2909167358,-13302.290916735772
1413,139473.0,153741.95668237656,-14268.956682376564
872,406218.0,394942.279896132,11275.720103867992
6936,122153.0,153249.56838111818,-31096.56838111818
7030,277551.0,279578.97288617777,-2027.9728861777694
976,282713.0,274898.5903778768,7814.409622123174
5573,300270.0,322532.4313508366,-22262.43135083659
5762,277419.0,285869.71642084804,-8450.716420848039
8511,167321.0,208257.47560826177,-40936.47560826177
6379,289988.0,259895.44977841523,30092.550221584766
5327,777520.0,694270.9626947107,83249.0373052893
6267,291969.0,263116.89901946386,28852.10098053614
9262,781655.0,627654.52886424,154000.47113575996
3121,317964.0,381901.6798345785,-63937.67983457848
4715,718976.0,694078.2148399205,24897.785160079482
4241,347510.0,303468.4289652477,44041.5710347523
8318,315872.0,358136.87878484384,-42264.87878484384
2045,446565.0,373823.5490055416,72741.4509944584
6546,335035.0,401470.1725282485,-66435.17252824851
7821,551331.0,531541.2593667606,19789.740633239388
7587,184325.0,208014.3772331873,-23689.37723318729
3340,465669.0,385101.8838878269,80567.11611217313
6345,511856.0,409011.88322465325,102844.11677534675
3675,321546.0,308809.4434672955,12736.556532704504
6209,182928.0,175342.70818417685,7585.291815823148
4483,324462.0,375159.1422342054,-50697.142234205385
7176,367682.0,451620.13630144956,-83938.13630144956
16,144245.0,133171.77755789872,11073.22244210128
5187,134612.0,125179.05430823866,9432.945691761342
5885,271912.0,306005.43325663486,-34093.43325663486
5237,187585.0,167957.73188744346,19627.268112556543
2696,193262.0,157475.64548546285,35786.354514537146
6885,464878.0,504861.39451212913,-39983.39451212913
3149,491701.0,553872.8930519286,-62171.89305192861
6721,240668.0,240560.59820321103,107.40179678896675
9093,454967.0,484504.2896126302,-29537.289612630208
5347,470961.0,391248.2388355692,79712.76116443082
6242,146201.0,132595.39046916232,13605.609530837683
1893,548876.0,657331.969981723,-108455.969981723
3385,246347.0,237008.25027708005,9338.74972291995
5563,204044.0,253429.77840629334,-49385.778406293335
5747,308499.0,281241.45417478814,27257.545825211855
7086,313616.0,287182.2335232514,26433.766476748628
1395,324713.0,338645.7912461004,-13932.791246100387
3484,332631.0,321931.40406508435,10699.595934915647
1258,296045.0,313298.0208077963,-17253.020807796274
2484,241940.0,225710.4537254233,16229.546274576714
7064,290872.0,265854.4020974288,25017.5979025712
4865,208381.0,194634.96621172567,13746.033788274333
8274,206579.0,241594.24402551606,-35015.24402551606
3194,491568.0,623071.0887423111,-131503.0887423111
2322,485229.0,482343.80399411917,2885.1960058808327
8785,79410.0,66867.24132469884,12542.758675301156
6710,446292.0,414951.01934183703,31340.980658162967
1190,602965.0,602394.4280936855,570.5719063144643
8502,511022.0,607247.5606963595,-96225.56069635949
1801,236976.0,234501.87340386305,2474.12659613695
661,402063.0,371233.55055913894,30829.449440861063
8489,234950.0,232152.69857955974,2797.301420440257
3855,170733.0,176548.34040087566,-5815.340400875662
5461,132909.0,100085.28740952203,32823.71259047797
6621,538133.0,487086.2531394887,51046.74686051131
833,312155.0,394243.640041225,-82088.64004122501
3864,300483.0,282572.40683639597,17910.593163604033
1634,175598.0,175202.22082927046,395.77917072954006
8945,211664.0,221099.89277052696,-9435.89277052696
3392,129611.0,119498.22271638656,10112.777283613439
3595,249394.0,255946.50745691685,-6552.50745691685
6489,297248.0,294762.159601526,2485.8403984740144
7161,658390.0,506528.93549778155,151861.06450221845
9232,558044.0,479900.771972114,78143.22802788601
6441,218374.0,185616.12821596695,32757.87178403305
516,164566.0,201468.30019542528,-36902.30019542528
2255,587423.0,537217.6572217802,50205.34277821984
1260,289043.0,282893.9844152058,6149.015584794222
4082,472544.0,527669.0882958508,-55125.08829585079
1062,95635.0,131710.99438964174,-36075.99438964174
7316,182010.0,225795.11947221795,-43785.11947221795
4250,137307.0,139169.98827877574,-1862.9882787757379
4486,313656.0,255149.2429558827,58506.75704411729
1566,205566.0,205108.23173189597,457.76826810403145
8026,322706.0,273402.9995239336,49303.00047606637
6629,337822.0,381026.8142499125,-43204.81424991251
2168,556336.0,540664.2521882011,15671.747811798938
8844,466903.0,406231.5972620719,60671.40273792809
632,329502.0,365322.6263839421,-35820.626383942086
6692,106511.0,110310.73264471574,-3799.7326447157393
90,195781.0,169815.308148688,25965.691851312004
227,201580.0,201781.04676716938,-201.04676716937684
2374,310522.0,269526.41049576766,40995.58950423234
3046,285359.0,308436.67611738056,-23077.676117380557
1954,227258.0,179410.59575833048,47847.404241669516
3417,347466.0,293214.48563698574,54251.514363014256
570,567768.0,566358.6383789731,1409.361621026881
3305,189349.0,199032.54263389163,-9683.54263389163
2295,579692.0,474022.5097664502,105669.49023354979
2246,615573.0,549710.0406297889,65862.95937021112
7837,356893.0,487978.3678262748,-131085.36782627483
898,350373.0,360249.79401156656,-9876.794011566555
2010,285160.0,294498.74648248876,-9338.746482488757
7141,330122.0,349547.70749234187,-19425.70749234187
4787,786952.0,551380.4713640977,235571.52863590233
2177,344979.0,362806.46871163894,-17827.46871163894
6999,257019.0,302745.3721620298,-45726.37216202979
6405,194611.0,197988.50030964674,-3377.500309646741
5302,295182.0,314162.85663461353,-18980.856634613534
3357,283118.0,260039.57068038522,23078.429319614777
6482,283545.0,273866.6959725123,9678.304027487698
5961,418161.0,434879.56592062884,-16718.56592062884
7406,557606.0,553216.8548311862,4389.14516881376
5160,376857.0,424617.33100406086,-47760.33100406086
4629,478355.0,473855.7029308168,4499.2970691832015
1197,184584.0,196215.8325711998,-11631.832571199804
5627,260760.0,224675.87175793745,36084.12824206255
1668,135358.0,152532.11739012037,-17174.117390120373
7669,103444.0,83465.36776683354,19978.632233166456
8359,624548.0,610841.4625168298,13706.537483170163
196,302546.0,436290.6419986073,-133744.64199860732
8229,100980.0,110571.25701130266,-9591.25701130266
6317,150909.0,182113.61062173592,-31204.61062173592
8134,387272.0,418615.27254641434,-31343.272546414344
4633,289793.0,276516.09711277066,13276.902887229342
5076,338480.0,393556.86270245834,-55076.86270245834
6128,351973.0,349229.10658180114,2743.893418198859
4634,252766.0,250735.46618534203,2030.5338146579743
46,229781.0,210982.40100475732,18798.598995242675
4543,322814.0,364260.45773634175,-41446.45773634175
3478,206329.0,218412.52510176395,-12083.525101763953
9054,385228.0,397825.9408729241,-12597.940872924111
7631,88885.0,217071.71047143108,-128186.71047143108
1105,324350.0,241373.14468202597,82976.85531797403
769,645791.0,552478.3976815469,93312.60231845314
1345,652739.0,577549.825141556,75189.17485844402
7877,263294.0,215499.51555015962,47794.48444984038
7929,116627.0,219552.6397613412,-102925.63976134121
7525,127909.0,176329.1605906573,-48420.160590657295
8542,392845.0,321937.2550550823,70907.74494491768
8074,428760.0,479011.3874442383,-50251.387444238295
924,357611.0,321990.5546894728,35620.445310527226
6619,275274.0,293158.5592575108,-17884.559257510817
1963,137021.0,104899.79126791882,32121.208732081184
7318,418899.0,461210.47790871054,-42311.47790871054
5969,143349.0,160692.7702372641,-17343.770237264107
5873,94697.0,99298.54713945033,-4601.547139450326
1791,560181.0,578111.9892279605,-17930.98922796047
1978,502025.0,475080.95234397985,26944.04765602015
2890,284186.0,252527.52611694759,31658.473883052415
7188,186867.0,188788.12594035038,-1921.125940350379
2074,124482.0,128788.15224000237,-4306.152240002368
1324,404895.0,384755.9058154841,20139.09418451588
7700,533702.0,412808.6612382324,120893.3387617676
5882,95130.0,115785.3548605344,-20655.354860534397
7121,370703.0,371097.0744892112,-394.07448921119794
1632,123881.0,112123.9651586167,11757.034841383298
8756,356842.0,301235.71246784256,55606.28753215744
5958,497672.0,507570.8607572554,-9898.860757255403
1879,321144.0,314787.2593513692,6356.740648630774
8174,305833.0,280046.46549936803,25786.53450063197
6785,302037.0,373597.5488141478,-71560.54881414783
330,285761.0,307121.56285049714,-21360.56285049714
7047,431568.0,457704.6828287551,-26136.682828755118
538,438983.0,360593.901332872,78389.09866712801
1965,288506.0,278625.3423519458,9880.657648054184
5195,275300.0,271289.0942929885,4010.905707011523
1775,200558.0,153323.94740153413,47234.052598465874
5036,257238.0,230891.50422233148,26346.49577766852
9272,318764.0,404029.98916722,-85265.98916722002
8670,503089.0,499973.82041185733,3115.179588142666
3849,332765.0,368512.61894031096,-35747.61894031096
3778,357178.0,348695.72983242414,8482.270167575858
8984,315830.0,637943.926168109,-322113.92616810906
1907,387677.0,470715.24932405853,-83038.24932405853
2437,484958.0,475982.42507055245,8975.574929447554
3663,391313.0,449630.1181594164,-58317.11815941642
5267,358545.0,357229.90225434094,1315.0977456590626
8911,259283.0,289733.96921828913,-30450.96921828913
1920,145294.0,150452.75926679093,-5158.759266790934
38,611812.0,489439.7354345751,122372.26456542488
2623,514802.0,432130.7184368521,82671.2815631479
6982,169833.0,186591.59035740216,-16758.590357402165
3047,323343.0,304021.4767908785,19321.523209121486
6479,270698.0,343608.95777843,-72910.95777843002
1075,221829.0,306694.69374009006,-84865.69374009006
3125,225630.0,297782.9905910187,-72152.9905910187
8991,272648.0,222236.00513934877,50411.99486065123
1430,167631.0,201886.07113489282,-34255.071134892816
7155,168095.0,184828.30556912872,-16733.305569128715
4603,385512.0,274113.30978607613,111398.69021392387
4627,159672.0,174310.88485063502,-14638.884850635019
3563,364872.0,294586.70414856804,70285.29585143196
3887,425796.0,476501.2801168354,-50705.280116835376
4470,423595.0,436159.41895174276,-12564.418951742759
488,363317.0,389693.7839746323,-26376.78397463227
2336,235611.0,219029.89550584267,16581.104494157335
1154,301427.0,254800.1041057772,46626.895894222806
1069,166703.0,133970.53657415666,32732.463425843336
5760,494968.0,438383.92430853285,56584.07569146715
4048,173300.0,177463.89327952027,-4163.893279520271
500,249188.0,285615.6902493113,-36427.69024931127
8166,310240.0,337216.6200831743,-26976.62008317432
5417,193642.0,218773.49715066812,-25131.497150668118
6528,125956.0,93644.5764261072,32311.423573892796
3734,529869.0,451976.4295391892,77892.57046081079
3170,357402.0,161887.14149261342,195514.85850738658
2435,588315.0,567719.8773370744,20595.122662925627
6270,345671.0,283521.86205373064,62149.13794626936
3162,266132.0,289278.186764417,-23146.186764416983
2477,164297.0,166877.84996315476,-2580.84996315476
841,178651.0,191929.4614659459,-13278.461465945904
5673,325852.0,379446.5184502984,-53594.518450298405
1399,533270.0,488447.4604820084,44822.539517991594
7722,285236.0,214637.42068388322,70598.57931611678
1198,121121.0,115926.54963011964,5194.45036988036
2620,169464.0,246528.3256171849,-77064.32561718489
9089,639929.0,581197.0666218542,58731.9333781458
4824,184847.0,229836.72606584337,-44989.726065843366
2545,295415.0,321892.8978515262,-26477.897851526213
5188,617554.0,562385.7764130038,55168.2235869962
7899,509985.0,516883.4634569608,-6898.463456960802
4767,134114.0,124611.69016498854,9502.30983501146
4020,293388.0,315220.18508254515,-21832.185082545155
2108,370346.0,404032.48596066365,-33686.485960663646
8711,663256.0,471725.3884779973,191530.61152200273
5030,287009.0,253307.21125336198,33701.78874663802
1159,568783.0,481870.8393607995,86912.16063920048
2997,301398.0,217978.1269977528,83419.87300224719
7871,167171.0,285250.52080866153,-118079.52080866153
3537,151050.0,141217.08378481763,9832.91621518237
3391,214323.0,214259.4540564625,63.54594353749417
1582,320937.0,296686.8988999128,24250.101100087224
646,290643.0,285593.3493266671,5049.650673332915
5714,103935.0,152498.5660222355,-48563.56602223549
8652,412045.0,440313.1760844662,-28268.17608446622
5819,358434.0,420648.2530711594,-62214.253071159415
3467,415671.0,397596.74800623045,18074.251993769547
1169,439652.0,354193.04288780777,85458.95711219223
4566,259715.0,224241.9135471249,35473.08645287511
4077,89070.0,110471.52074379528,-21401.520743795278
2850,204591.0,245828.1349208873,-41237.1349208873
2641,700495.0,674420.8966072281,26074.10339277191
3380,339081.0,356347.1014333458,-17266.101433345815
5280,356741.0,337180.3288015442,19560.67119845579
6891,536602.0,375207.33416145504,161394.66583854496
6119,160914.0,205558.01540120557,-44644.01540120557
2092,307774.0,350878.37747654575,-43104.37747654575
6423,1195094.0,804364.7599699555,390729.24003004446
3023,244398.0,216264.88436716585,28133.115632834146
4458,358483.0,292348.78744119726,66134.21255880274
3432,471840.0,438597.8167600874,33242.183239912614
1116,414074.0,485465.1863282118,-71391.1863282118
7378,225761.0,188816.39467196757,36944.60532803243
6215,187946.0,204455.2797540107,-16509.2797540107
7456,322928.0,290537.4701868415,32390.5298131585
4320,347338.0,342903.72643191356,4434.2735680864425
6381,418780.0,360866.279974877,57913.72002512298
6487,396818.0,271172.5667253114,125645.4332746886
6374,378485.0,435979.76435207954,-57494.76435207954
2578,353865.0,438178.9808937196,-84313.98089371959
8297,324139.0,312250.9697659547,11888.03023404529
6991,261216.0,290630.81421837345,-29414.814218373445
5539,411336.0,429019.1175116457,-17683.117511645716
3531,193732.0,207847.1532435347,-14115.153243534704
2040,236727.0,263587.4690400124,-26860.469040012395
4784,254716.0,241608.9480409499,13107.051959050092
7329,207770.0,265669.5718585179,-57899.571858517884
2839,170202.0,194600.55835583174,-24398.558355831745
5534,285862.0,309911.4590919647,-24049.4590919647
2007,185615.0,197208.23491440897,-11593.234914408968
6898,280080.0,364653.5883373055,-84573.58833730553
3845,171327.0,161237.80951701698,10089.190482983016
6156,167778.0,165602.1045432323,2175.895456767699
8356,455668.0,442155.13312603394,13512.866873966064
5111,136392.0,129657.4297599963,6734.570240003697
173,109539.0,260908.44914140867,-151369.44914140867
8818,309810.0,353653.343391778,-43843.343391778006
5951,409896.0,451093.13297474873,-41197.13297474873
5727,137033.0,179951.63067024178,-42918.63067024178
9156,280170.0,293914.73108431423,-13744.731084314233
43,125642.0,142365.62541587767,-16723.625415877672
2840,281341.0,328933.82957495196,-47592.82957495196
1251,334282.0,355897.4491784505,-21615.449178450508
7725,520776.0,475340.2244534756,45435.77554652438
1759,540399.0,519352.2219049719,21046.778095028072
4380,362044.0,369168.51187643514,-7124.5118764351355
2139,356983.0,271725.41650707205,85257.58349292795
3045,272327.0,303841.85281331476,-31514.852813314763
3752,286353.0,271814.7774429192,14538.222557080793
509,257328.0,309921.2366799231,-52593.23667992308
6419,299552.0,291094.1342614494,8457.865738550609
3368,325656.0,308772.23247596965,16883.76752403035
3763,484499.0,465278.9274939289,19220.072506071127
3090,307063.0,272262.0429874483,34800.95701255172
4087,906257.0,815771.1950406511,90485.80495934887
4418,120004.0,159970.5770248347,-39966.577024834696
4171,146342.0,165614.74869076378,-19272.74869076378
4949,518214.0,490800.61874352134,27413.381256478664
7306,428383.0,353424.7603209003,74958.2396790997
8117,141556.0,148894.02903625864,-7338.029036258638
4577,273700.0,262586.67248494306,11113.327515056939
5332,293109.0,421451.94168800226,-128342.94168800226
5669,294186.0,310528.109682679,-16342.109682679002
3110,186553.0,196310.55501348997,-9757.555013489968
2187,254790.0,196853.5718212477,57936.42817875231
8824,194388.0,183567.74155144807,10820.258448551933
4776,200547.0,223075.80327148014,-22528.803271480137
2417,203897.0,197803.2694351293,6093.730564870697
5990,107350.0,95104.72062671019,12245.279373289814
5244,284165.0,282797.0659856049,1367.9340143951122
4091,512769.0,519137.7060780373,-6368.706078037329
1340,240896.0,225091.67965248774,15804.320347512257
3972,254775.0,240143.5262684701,14631.473731529899
702,210846.0,219072.928216947,-8226.92821694701
5671,105507.0,113223.98904379473,-7716.989043794732
1749,250775.0,222326.36923773983,28448.630762260174
3306,557007.0,539530.15081435,17476.849185650004
8193,272906.0,304404.90862352314,-31498.908623523137
2588,349732.0,395697.09304635494,-45965.093046354945
504,247267.0,265092.5317877913,-17825.53178779129
1446,442258.0,422242.76901251194,20015.23098748806
2846,707521.0,718833.1208456365,-11312.12084563647
4618,617226.0,538932.6421304186,78293.35786958144
4315,376095.0,422841.5355530167,-46746.5355530167
8666,233518.0,220129.00858446007,13388.991415539931
1488,305801.0,342200.06867268705,-36399.06867268705
4487,362366.0,325491.52465369407,36874.47534630593
6657,244226.0,263800.1565376789,-19574.156537678908
8465,273357.0,288221.95130891714,-14864.951308917138
218,403719.0,375662.75352470827,28056.24647529173
3223,159087.0,175876.03449806033,-16789.034498060326
6415,200265.0,237790.09962386382,-37525.09962386382
9157,143624.0,106280.48329325674,37343.51670674326
2339,381730.0,341827.3307084289,39902.669291571074
7654,371801.0,342708.46268957417,29092.537310425832
6505,232228.0,240653.23038435183,-8425.230384351831
1377,225007.0,243795.3094949717,-18788.309494971705
6734,256061.0,251325.1723624005,4735.82763759949
780,118012.0,166836.0054063783,-48824.0054063783
4023,328830.0,345342.79716307716,-16512.797163077164
4353,556299.0,549474.1664532671,6824.833546732902
2976,284631.0,271985.8998171105,12645.100182889495
8712,389144.0,372978.99849305296,16165.00150694704
3995,190793.0,162449.34377919434,28343.656220805657
8928,346515.0,284981.06544245046,61533.93455754954
3546,558170.0,458444.1002775327,99725.8997224673
5444,396695.0,464140.38583468966,-67445.38583468966
1225,201608.0,243220.39145108385,-41612.39145108385
7106,534487.0,461246.5164935552,73240.48350644478
8545,343653.0,341609.51249247184,2043.4875075281598
